#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_50P_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_50P_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/merged/PD_50P_bmtagged__merged.fastq
#414684 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 484473
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	0.0	-	-69789
k__Bacteria	2	100.0	0.06887671937007932	484473
k__Bacteria|p__Firmicutes	2|1239	86.74506	0.059747153414031764	381148
k__Bacteria|p__Bacteroidota	2|976	5.22945	0.0036018713746389735	66519
k__Bacteria|p__Verrucomicrobiota	2|74201	4.95416	0.0034122612923575446	16245
k__Bacteria|p__Actinomycetota	2|201174	3.07133	0.002115433289051035	20561
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	83.15112	0.05727176209858044	307263
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia	2|74201|203494	4.95416	0.0034122612923575446	16245
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	2.75914	0.0019004063696829094	13735
k__Bacteria|p__Bacteroidota|c__CFGB1670	2|976|	2.64723	0.0018233279483697753	13474
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	2.58221	0.0017785434262691982	53045
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.37287	0.0009455899007711116	6925
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	1.25859	0.0008668742974566543	25053
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified	2|1239|	0.57594	0.00039668851383040365	11871
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.31219	0.00021502691936812598	6826
k__Bacteria|p__Firmicutes|c__CFGB3038	2|1239|	0.13399	9.22858225286624e-05	10865
k__Bacteria|p__Firmicutes|c__CFGB2979	2|1239|	0.1305	8.988588417755013e-05	8281
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.12205	8.406689668694037e-05	10890
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales	2|1239|186801|3085636	54.50475	0.037541082184139735	194644
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	28.64637	0.019730679914440705	112619
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales	2|74201|203494|48461	4.95416	0.0034122612923575446	16245
k__Bacteria|p__Bacteroidota|c__CFGB1670|o__OFGB1670	2|976||	2.64723	0.0018233279483697753	13474
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	2.58221	0.0017785434262691982	53045
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	1.69905	0.0011702475790486486	6200
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	1.37287	0.0009455899007711116	6925
k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054	2|1239||	1.25859	0.0008668742974566543	25053
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	1.0601	0.0007301587906342608	7535
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified|o__Bacillota_unclassified	2|1239||	0.57594	0.00039668851383040365	11871
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Bifidobacteriales	2|201174|1760|85004	0.31219	0.00021502691936812598	6826
k__Bacteria|p__Firmicutes|c__CFGB3038|o__OFGB3038	2|1239||	0.13399	9.22858225286624e-05	10865
k__Bacteria|p__Firmicutes|c__CFGB2979|o__OFGB2979	2|1239||	0.1305	8.988588417755013e-05	8281
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642	2|1239||	0.12205	8.406689668694037e-05	10890
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae	2|1239|186801|3085636|186803	54.50475	0.037541082184139735	194644
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	22.38768	0.0154198997645761	79123
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	5.9916	0.004126814840161662	26488
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales|f__Akkermansiaceae	2|74201|203494|48461|1647988	4.95416	0.0034122612923575446	16245
k__Bacteria|p__Bacteroidota|c__CFGB1670|o__OFGB1670|f__FGB1670	2|976|||	2.64723	0.0018233279483697753	13474
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	1.9772	0.0013618290009582796	33870
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	1.69905	0.0011702475790486486	6200
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	2|1239|909932|1843489|31977	1.37287	0.0009455899007711116	6925
k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054	2|1239|||	1.25859	0.0008668742974566543	25053
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	1.0601	0.0007301587906342608	7535
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified|o__Bacillota_unclassified|f__Bacillota_unclassified	2|1239|||	0.57594	0.00039668851383040365	11871
