#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_175P_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_175P_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/merged/PD_175P_bmtagged__merged.fastq
#6812125 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 6369922
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	6.491411	-	442203
k__Bacteria	2	93.508589	1.634885683650572	6369922
k__Bacteria|p__Firmicutes	2|1239	51.232082	0.8957315973812041	3329998
k__Bacteria|p__Bacteroidota	2|976	33.225311	0.5809047588072439	2629988
k__Bacteria|p__Actinomycetota	2|201174	4.668291	0.0816194787877749	225223
k__Bacteria|p__Pseudomonadota	2|1224	4.118284	0.07200325798172043	156815
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.264622	0.004626590692628797	27898
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	39.952111	0.6985148028084187	2696698
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	33.225311	0.5809047588072439	2629988
k__Bacteria|p__Pseudomonadota|c__CFGB2404	2|1224|	3.675512	0.06426192321890807	127055
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	3.573508	0.062478504698687744	174898
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	2.270126	0.03969042874826753	119075
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	2.245826	0.039265574130405705	96216
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	1.740446	0.03042961272779001	98362
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	1.228157	0.021472854916802665	53431
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.218754	0.021308458164952828	40040
k__Bacteria|p__Firmicutes|c__CFGB79330	2|1239|	0.964957	0.016871110520844508	41075
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.76808	0.013428959245542474	47806
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified	2|1239|	0.553101	0.009670308867478432	28034
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.442772	0.007741334762812361	29760
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.366675	0.006410866697941874	26795
