#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_134S_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_134S_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/merged/PD_134S_bmtagged__merged.fastq
#11736810 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 10647705
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	9.279395	-	1089105
k__Bacteria	2	90.720605	3.038651439960883	10647705
k__Bacteria|p__Firmicutes	2|1239	74.605689	2.498888584122813	8169036
k__Bacteria|p__Bacteroidota	2|976	12.916251	0.432624806911287	2131233
k__Bacteria|p__Actinomycetota	2|201174	1.626545	0.054480494943028895	170974
k__Bacteria|p__Verrucomicrobiota	2|74201	1.35398	0.04535102072844786	144579
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.199398	0.006678771175391747	21345
k__Bacteria|p__Pseudomonadota	2|1224	0.018742	0.0006277620799145382	10538
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	67.00742	2.2443875196490812	7408907
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	12.916251	0.432624806911287	2131233
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	1.927685	0.0645670589310307	206637
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	1.612175	0.05399916031309265	117351
k__Bacteria|p__Firmicutes|c__CFGB2880	2|1239|	1.529312	0.05122369606984102	106840
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia	2|74201|203494	1.35398	0.04535102072844786	144579
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	1.049751	0.035160995321180416	82346
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.792955	0.026559707780105444	82804
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.747119	0.025024454002665657	73707
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	0.576794	0.01931949962184848	88628
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified	2|1239|	0.282396	0.00945875522467463	45484
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.226734	0.007594364400700378	17819
k__Bacteria|p__Firmicutes|c__CFGB84123	2|1239|	0.223902	0.007499496307692517	24859
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified	2|1798710|	0.199398	0.006678771175391747	21345
k__Bacteria|p__Firmicutes|c__CFGB79330	2|1239|	0.063865	0.0021391184450407497	11531
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.059882	0.0020057157926954405	9810
