#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_147_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_147_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/merged/PD_147_bmtagged__merged.fastq
#9113691 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 8554797
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	6.132466	-	558894
k__Bacteria	2	93.867534	2.2661438097347597	8554797
k__Bacteria|p__Firmicutes	2|1239	73.289184	1.7693426530320522	6134817
k__Bacteria|p__Bacteroidota	2|976	18.489295	0.4463673322161786	2248008
k__Bacteria|p__Actinomycetota	2|201174	1.57026	0.03790910221994723	109403
k__Bacteria|p__Pseudomonadota	2|1224	0.376369	0.00908627841729941	38434
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.142426	0.003438443849282198	24135
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	66.982885	1.6170963798693812	5618517
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	18.489295	0.4463673322161786	2248008
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	1.338451	0.03231278986128937	81160
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	1.305782	0.03152410055323946	66275
k__Bacteria|p__Firmicutes|c__CFGB84486	2|1239|	1.290203	0.031148003490140998	79504
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	0.853836	0.02061324571070334	65572
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.496119	0.011977269058068942	41767
k__Bacteria|p__Actinomycetota|c__CFGB12107	2|201174|	0.420566	0.010153266686856215	20081
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	0.38457	0.009284259620357978	35752
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.376369	0.00908627841729941	38434
k__Bacteria|p__Firmicutes|c__CFGB93792	2|1239|	0.338287	0.008166890779340564	28233
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.301636	0.007282088119392937	30156
k__Bacteria|p__Actinomycetota|c__CFGB2992	2|201174|	0.231392	0.005586261432009543	13887
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified	2|1239|	0.18697	0.004513820697096321	21443
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia	2|200940|3031449	0.142426	0.003438443849282198	24135
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.112695	0.0027206772826194395	22317
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.10441	0.0025206532189269303	9802
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.080563	0.0019449473552450298	14829
k__Bacteria|p__Firmicutes|c__CFGB72924	2|1239|	0.076671	0.0018509904671099044	17589
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.064466	0.0015563283903781318	9863
k__Bacteria|p__Firmicutes|c__CFGB1218	2|1239|	0.059732	0.0014420443621575491	11074
k__Bacteria|p__Firmicutes|c__CFGB3062	2|1239|	0.046531	0.0011233555124795166	8687
k__Bacteria|p__Firmicutes|c__CFGB2881	2|1239|	0.039851	0.0009620869508611497	6883
k__Bacteria|p__Firmicutes|c__CFGB1473	2|1239|	0.038937	0.0009400098875470736	5168
k__Bacteria|p__Firmicutes|c__CFGB79291	2|1239|	0.036424	0.0008793518910718715	9135
k__Bacteria|p__Firmicutes|c__CFGB3023	2|1239|	0.03352	0.0008092396419157146	9760
k__Bacteria|p__Firmicutes|c__CFGB10318	2|1239|	0.031121	0.0007513172895134152	4632
k__Bacteria|p__Firmicutes|c__CFGB2952	2|1239|	0.002442	5.8959071326698246e-05	8266
k__Bacteria|p__Firmicutes|c__CFGB3034	2|1239|	0.001384	3.341805297010709e-05	3868
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales	2|1239|186801|3085636	34.782989	0.8397286161692442	3097351
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	31.637146	0.7637818900791838	2444544
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	18.489295	0.4463673322161786	2248008
k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054	2|1239||	1.338451	0.03231278986128937	81160
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936	2|1239||	1.305782	0.03152410055323946	66275
k__Bacteria|p__Firmicutes|c__CFGB84486|o__OFGB84486	2|1239||	1.290203	0.031148003490140998	79504
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.667599	0.01611712972532817	40704
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.496119	0.011977269058068942	41767
k__Bacteria|p__Actinomycetota|c__CFGB12107|o__OFGB12107	2|201174||	0.420566	0.010153266686856215	20081
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765	2|1239||	0.38457	0.009284259620357978	35752
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.376369	0.00908627841729941	38434
k__Bacteria|p__Firmicutes|c__CFGB93792|o__OFGB93792	2|1239||	0.338287	0.008166890779340564	28233
k__Bacteria|p__Firmicutes|c__Clostridia|o__Monoglobales	2|1239|186801|3085656	0.293772	0.007092226680776299	23149
