#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_184S_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_184S_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/merged/PD_184S_bmtagged__merged.fastq
#14029079 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 12706260
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	9.429122	-	1322819
k__Bacteria	2	90.570878	3.6749312729163055	12706260
k__Bacteria|p__Firmicutes	2|1239	78.888121	3.2009010922070096	10288712
k__Bacteria|p__Bacteroidota	2|976	10.536392	0.42751618632130234	2264447
k__Bacteria|p__Actinomycetota	2|201174	0.912951	0.037043185089765146	108535
k__Bacteria|p__Pseudomonadota	2|1224	0.207391	0.008414939667637749	32519
k__Bacteria|p__Verrucomicrobiota	2|74201	0.026023	0.0010558696305907605	12047
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	76.92753	3.1213497291792516	9967034
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	10.536392	0.42751618632130234	2264447
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.568268	0.023057595231850515	77310
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.486559	0.019742237438174007	50677
k__Bacteria|p__Firmicutes|c__CFGB79315	2|1239|	0.449912	0.018255286807516202	61371
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.384036	0.01558234484404459	53903
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	0.362075	0.014691272502047624	47390
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.217841	0.008838932713619735	30209
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.13336	0.005411092297818634	20871
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	0.124871	0.005066683214304087	17745
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	0.105873	0.004295827662462302	13412
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	0.074032	0.0030038473698191155	11648
k__Bacteria|p__Actinomycetota|c__CFGB12107	2|201174|	0.064317	0.002609675149543515	10468
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified	2|1239|	0.031599	0.0012821461843094512	20168
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia	2|74201|203494	0.026023	0.0010558696305907605	12047
k__Bacteria|p__Firmicutes|c__CFGB1217	2|1239|	0.025394	0.001030352940468024	9978
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.02058	0.0008350228592029677	12361
k__Bacteria|p__Firmicutes|c__CFGB84486	2|1239|	0.01544	0.0006264765820627933	9609
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.011446	0.00046442877506762566	7619
k__Bacteria|p__Firmicutes|c__CFGB78785	2|1239|	0.00533	0.0002162652128495855	7993
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales	2|1239|186801|3085636	49.204855	1.996496735174225	6811103
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	27.700758	1.1239637239580553	3143219
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	10.536392	0.42751618632130234	2264447
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.568268	0.023057595231850515	77310
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Bifidobacteriales	2|201174|1760|85004	0.486559	0.019742237438174007	50677
k__Bacteria|p__Firmicutes|c__CFGB79315|o__OFGB79315	2|1239||	0.449912	0.018255286807516202	61371
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.384036	0.01558234484404459	53903
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.235601	0.009559571246149767	28161
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.215464	0.008742497415962577	22870
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.13336	0.005411092297818634	20871
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.126474	0.0051317012558978565	19229
k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054	2|1239||	0.124871	0.005066683214304087	17745
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765	2|1239||	0.105873	0.004295827662462302	13412
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pasteurellales	2|1224|1236|135625	0.074032	0.0030038473698191155	11648
k__Bacteria|p__Actinomycetota|c__CFGB12107|o__OFGB12107	2|201174||	0.064317	0.002609675149543515	10468
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified|o__Bacillota_unclassified	2|1239||	0.031599	0.0012821461843094512	20168
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales	2|74201|203494|48461	0.026023	0.0010558696305907605	12047
k__Bacteria|p__Firmicutes|c__CFGB1217|o__OFGB1217	2|1239||	0.025394	0.001030352940468024	9978
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales	2|1239|186801|3082720	0.021917	0.000889270046971298	12712
k__Bacteria|p__Firmicutes|c__CFGB3048|o__OFGB3048	2|1239||	0.02058	0.0008350228592029677	12361
k__Bacteria|p__Firmicutes|c__CFGB84486|o__OFGB84486	2|1239||	0.01544	0.0006264765820627933	9609
