#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_210S_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_210S_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/merged/PD_210S_bmtagged__merged.fastq
#8444328 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 8179172
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	3.140049	-	265156
k__Bacteria	2	96.090833	2.174348447639696	8146246
k__Archaea	2157	0.769118	0.017403649658565116	32926
k__Bacteria|p__Firmicutes	2|1239	75.441403	1.7070920533907172	6037248
k__Bacteria|p__Bacteroidota	2|976	17.139042	0.3878231560370042	1819977
k__Bacteria|p__Actinomycetota	2|201174	1.858389	0.042051713599921194	120608
k__Bacteria|p__Pseudomonadota	2|1224	0.963036	0.021791620854867327	86317
k__Archaea|p__Methanobacteriota	2157|28890	0.769118	0.017403649658565116	32926
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.54394	0.012308294543356064	39594
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.08045	0.0018204180637207917	19694
k__Bacteria|p__Verrucomicrobiota	2|74201	0.055071	0.0012461575381002472	13854
k__Bacteria|p__Bacteria_unclassified	2|	0.009503	0.0002150336120090715	8954
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	65.783155	1.4885447036361474	5251564
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	14.860097	0.3362550535994607	1624017
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	2.525102	0.05713813906223776	167812
k__Bacteria|p__Bacteroidota|c__CFGB658	2|976|	2.136248	0.04833912313466276	178612
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.094011	0.024755329163247457	73895
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	1.009829	0.02285046926583966	46593
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.871109	0.01971150180750557	51447
k__Archaea|p__Methanobacteriota|c__Methanobacteria	2157|28890|183925	0.769118	0.017403649658565116	32926
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.734483	0.016619917413727103	56047
k__Bacteria|p__Firmicutes|c__CFGB1776	2|1239|	0.673414	0.015238054726664431	23227
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified	2|1798710|	0.54394	0.012308294543356064	39594
k__Bacteria|p__Actinomycetota|c__CFGB2992	2|201174|	0.511805	0.011581160566759134	24148
