#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_52P_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_52P_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/merged/PD_52P_bmtagged__merged.fastq
#4777230 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 4925940
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	0.0	-	-148710
k__Bacteria	2	96.68571	1.2200177515139752	4847865
k__Archaea	2157	3.31429	0.04182097829922512	78075
k__Bacteria|p__Firmicutes	2|1239	72.5049	0.9148949050794533	3506126
k__Bacteria|p__Bacteroidota	2|976	14.64336	0.18477559323883014	918691
k__Bacteria|p__Verrucomicrobiota	2|74201	4.95668	0.06254527538374062	176434
k__Bacteria|p__Actinomycetota	2|201174	3.90581	0.049284989861298666	156986
k__Archaea|p__Methanobacteriota	2157|28890	3.31429	0.04182097829922512	78075
k__Bacteria|p__Pseudomonadota	2|1224	0.55972	0.007062757085289049	74404
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.11525	0.0014542308653634067	15224
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	52.22926	0.6590489848511643	2608412
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	11.67165	0.1472773505423337	821457
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	5.88044	0.0742017222492185	163792
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia	2|74201|203494	4.95668	0.06254527538374062	176434
k__Archaea|p__Methanobacteriota|c__Methanobacteria	2157|28890|183925	3.31429	0.04182097829922512	78075
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	3.0874	0.03895805335910519	122561
k__Bacteria|p__Bacteroidota|c__CFGB1670	2|976|	2.90226	0.03662181658181488	90034
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	2.07688	0.026206897117796824	95982
k__Bacteria|p__Firmicutes|c__CFGB10309	2|1239|	1.86291	0.023506916586327673	28654
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	1.66666	0.02103061822496515	66933
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	1.57149	0.01982963310840991	49068
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	1.41757	0.017887438622028577	46289
k__Bacteria|p__Firmicutes|c__CFGB79315	2|1239|	1.14478	0.014445236677884901	59102
k__Bacteria|p__Firmicutes|c__CFGB84486	2|1239|	0.74573	0.00940985972764888	27013
k__Bacteria|p__Firmicutes|c__CFGB15212	2|1239|	0.48039	0.006061717665563124	14228
k__Bacteria|p__Firmicutes|c__CFGB2984	2|1239|	0.4705	0.005936999542405888	18288
k__Bacteria|p__Firmicutes|c__CFGB10314	2|1239|	0.42685	0.0053861502379284765	9208
k__Bacteria|p__Actinomycetota|c__CFGB2992	2|201174|	0.41136	0.005190654121473265	14715
k__Bacteria|p__Firmicutes|c__CFGB3062	2|1239|	0.34106	0.004303607052359159	14281
k__Bacteria|p__Firmicutes|c__CFGB1355	2|1239|	0.34073	0.004299499704921602	15736
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	0.32041	0.004043018376129651	56498
k__Bacteria|p__Firmicutes|c__CFGB92044	2|1239|	0.30582	0.0038589855638931406	15964
k__Bacteria|p__Pseudomonadota|c__CFGB2394	2|1224|	0.23469	0.002961432319774816	10056
k__Bacteria|p__Firmicutes|c__CFGB1776	2|1239|	0.23065	0.002910438588223286	11841
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.18967	0.0023933740149702613	15468
k__Bacteria|p__Firmicutes|c__CFGB94475	2|1239|	0.16179	0.002041511671656013	10601
k__Bacteria|p__Firmicutes|c__CFGB3043	2|1239|	0.1446	0.0018246309522639997	12240
k__Bacteria|p__Firmicutes|c__CFGB9345	2|1239|	0.14068	0.0017751523741498351	9677
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia	2|200940|3031449	0.11525	0.0014542308653634067	15224
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified	2|1239|	0.1101	0.0013893077099876952	20982
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.09228	0.0011644601067771511	16902
k__Bacteria|p__Firmicutes|c__CFGB93792	2|1239|	0.08669	0.001093907223703298	12209
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.08487	0.0010708854383839255	12963
k__Bacteria|p__Firmicutes|c__CFGB36777	2|1239|	0.07607	0.0009598342850409198	5392
k__Bacteria|p__Bacteroidota|c__CFGB667	2|976|	0.06946	0.0008764261146815565	7200
k__Bacteria|p__Firmicutes|c__CFGB1201	2|1239|	0.06791	0.0008569541419024464	9219
k__Bacteria|p__Firmicutes|c__CFGB1359	2|1239|	0.05812	0.0007334343752350626	8807
k__Bacteria|p__Firmicutes|c__CFGB3038	2|1239|	0.05771	0.0007281889583148466	11113
k__Bacteria|p__Firmicutes|c__CFGB73185	2|1239|	0.05481	0.0006915855436973889	12079
k__Bacteria|p__Firmicutes|c__CFGB2952	2|1239|	0.05406	0.0006820992430329979	10353
k__Bacteria|p__Firmicutes|c__CFGB58251	2|1239|	0.05271	0.0006651578315647803	11213
k__Bacteria|p__Firmicutes|c__CFGB3023	2|1239|	0.05161	0.0006511956269618784	8716
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.04822	0.0006084095486612178	9717
k__Bacteria|p__Firmicutes|c__CFGB31455	2|1239|	0.03033	0.0003826667429433768	4128
k__Bacteria|p__Firmicutes|c__CFGB84669	2|1239|	0.02968	0.00037449079427023265	2445
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.02893	0.00036499512448974085	7732
k__Bacteria|p__Firmicutes|c__CFGB73178	2|1239|	0.02714	0.00034243302693141994	5232
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.02248	0.0002837236287365262	20593
k__Bacteria|p__Firmicutes|c__CFGB82363	2|1239|	0.02194	0.00027680666025716133	6394
k__Bacteria|p__Firmicutes|c__CFGB1217	2|1239|	0.00787	9.935685443087373e-05	9579
k__Bacteria|p__Firmicutes|c__CFGB1262	2|1239|	0.00776	9.797544028502191e-05	6303
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.00676	8.528406889529895e-05	6670
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.00462	5.830638938458161e-05	7850
k__Bacteria|p__Firmicutes|c__CFGB79291	2|1239|	0.00363	4.576441485522212e-05	7270
k__Bacteria|p__Firmicutes|c__CFGB4616	2|1239|	0.00181	2.2896137035548303e-05	7048
