#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_45P_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_45P_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/merged/PD_45P_bmtagged__merged.fastq
#8232304 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 7608088
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	7.582519	-	624216
k__Bacteria	2	92.417481	2.187864316511881	7608088
k__Bacteria|p__Firmicutes	2|1239	71.92931	1.702833360611063	5676549
k__Bacteria|p__Bacteroidota	2|976	11.823195	0.27989885690677974	1394901
k__Bacteria|p__Actinomycetota	2|201174	6.901644	0.1633874910858224	393369
k__Bacteria|p__Verrucomicrobiota	2|74201	1.41062	0.03339459759675983	95289
k__Bacteria|p__Pseudomonadota	2|1224	0.180949	0.004283734944175702	15091
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.13137	0.0031100134311891274	23999
k__Bacteria|p__Bacteria_unclassified	2|	0.040393	0.0009562619360912778	8890
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	66.245659	1.5682802781771839	5099271
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	11.594461	0.27448386558004007	1376338
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	2.637504	0.062439497148331045	139457
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	2.427423	0.05746608900261867	165548
k__Bacteria|p__Actinomycetota|c__CFGB12107	2|201174|	1.836717	0.04348190493487268	88364
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia	2|74201|203494	1.41062	0.03339459759675983	95289
k__Bacteria|p__Firmicutes|c__CFGB79315	2|1239|	0.854827	0.020236932802569836	77184
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	0.837277	0.01982145050283947	48197
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.832621	0.01971122971941706	54918
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.736512	0.017435960041069808	74193
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	0.397275	0.00940497461519693	54730
k__Bacteria|p__Firmicutes|c__CFGB3062	2|1239|	0.378906	0.008970115156115692	22610
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.321591	0.0076132412745718945	23419
k__Bacteria|p__Firmicutes|c__CFGB84486	2|1239|	0.297636	0.007046157446705979	21801
k__Bacteria|p__Firmicutes|c__CFGB2949	2|1239|	0.234758	0.005557585055572348	19337
k__Bacteria|p__Bacteroidota|c__CFGB1670	2|976|	0.228734	0.005414991326739653	18563
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.180949	0.004283734944175702	15091
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.145499	0.0034444891693846996	12301
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia	2|200940|3031449	0.13137	0.0031100134311891274	23999
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.129304	0.0030611042505308958	19846
k__Bacteria|p__Firmicutes|c__CFGB93792	2|1239|	0.119643	0.0028324002453882593	14081
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.107752	0.00255089433507019	17659
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.072274	0.0017109960913295277	11775
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified	2|1239|	0.057036	0.001350252473920644	12147
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified	2||	0.040393	0.0009562619360912778	8890
k__Bacteria|p__Firmicutes|c__CFGB3023	2|1239|	0.030131	0.0007133174341845849	9734
k__Bacteria|p__Firmicutes|c__CFGB1211	2|1239|	0.025775	0.0006102014776663047	4792
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.025687	0.0006081157415659405	12232
k__Bacteria|p__Firmicutes|c__CFGB79291	2|1239|	0.025335	0.0005997800701901616	8401
k__Bacteria|p__Firmicutes|c__CFGB77202	2|1239|	0.020864	0.0004939222778963133	5106
k__Bacteria|p__Firmicutes|c__CFGB92044	2|1239|	0.014359	0.0003399338460653727	9333
k__Bacteria|p__Firmicutes|c__CFGB3038	2|1239|	0.009957	0.00023572482078969308	9692
k__Bacteria|p__Firmicutes|c__CFGB94810	2|1239|	0.003604	8.532402869111562e-05	9024
k__Bacteria|p__Firmicutes|c__CFGB2960	2|1239|	0.002386	5.648901814297505e-05	7653
k__Bacteria|p__Firmicutes|c__CFGB1262	2|1239|	0.001564	3.703236295848198e-05	6483
