#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_198_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_198_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/merged/PD_198_bmtagged__merged.fastq
#7459808 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 7077593
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	5.123657	-	382215
k__Bacteria	2	94.876343	1.945190277333765	7077593
k__Bacteria|p__Firmicutes	2|1239	75.44401	1.546781319275583	5188176
k__Bacteria|p__Bacteroidota	2|976	16.407389	0.33639042392754165	1652234
k__Bacteria|p__Pseudomonadota	2|1224	1.061371	0.021760625724803716	58894
k__Bacteria|p__Actinomycetota	2|201174	0.865613	0.01774712711818974	94992
k__Bacteria|p__Verrucomicrobiota	2|74201	0.787073	0.01613686666362608	47900
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.310887	0.006373914624020759	35397
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	58.812336	1.20579251312455	4255817
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	16.407389	0.33639042392754165	1652234
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	6.417581	0.13157563807566058	315774
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	3.660938	0.07505792418354104	171302
k__Bacteria|p__Firmicutes|c__CFGB84486	2|1239|	1.713734	0.035135620486360736	91647
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	1.420785	0.029129467390819078	63074
k__Bacteria|p__Firmicutes|c__CFGB9345	2|1239|	1.071365	0.021965527749893667	45446
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia	2|74201|203494	0.787073	0.01613686666362608	47900
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	0.721509	0.014792657320609666	75737
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	0.699964	0.014350926995358738	25409
k__Bacteria|p__Firmicutes|c__CFGB1380	2|1239|	0.492049	0.010088172650689889	26852
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.415377	0.008516218342168001	23478
k__Bacteria|p__Pseudomonadota|c__CFGB2404	2|1224|	0.328379	0.006732550068479571	18112
k__Bacteria|p__Firmicutes|c__CFGB3038	2|1239|	0.322311	0.006608143465325527	46494
k__Bacteria|p__Pseudomonadota|c__CFGB10055	2|1224|	0.317615	0.006511857314156142	17304
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia	2|200940|3031449	0.310887	0.006373914624020759	35397
k__Bacteria|p__Firmicutes|c__CFGB93792	2|1239|	0.220157	0.004513735419054029	19143
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	0.210997	0.0043259295707881356	15165
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.144104	0.0029544697975800735	19255
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.104495	0.002142396508670108	10931
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.089562	0.0018362293947113476	11873
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.045088	0.0009244114266713401	12264
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.043946	0.0009010004358013415	13577
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified	2|1239|	0.04326	0.0008869313247082431	10252
k__Bacteria|p__Firmicutes|c__CFGB1217	2|1239|	0.033124	0.0006791285015299378	10477
k__Bacteria|p__Firmicutes|c__CFGB2919	2|1239|	0.023792	0.000487799570352974	9701
k__Bacteria|p__Firmicutes|c__CFGB4605	2|1239|	0.011365	0.0002330027165127258	11467
k__Bacteria|p__Firmicutes|c__CFGB92044	2|1239|	0.004962	0.0001017422728505175	11489
k__Bacteria|p__Firmicutes|c__CFGB79315	2|1239|	0.002199	4.507801173321745e-05	10022
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales	2|1239|186801|3085636	33.785796	0.6926890321064808	2561608
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	25.02654	0.5131034810180691	1694209
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	16.407389	0.33639042392754165	1652234
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2|1239|909932|909929	5.080061	0.10415331587065568	248847
k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054	2|1239||	3.660938	0.07505792418354104	171302
k__Bacteria|p__Firmicutes|c__CFGB84486|o__OFGB84486	2|1239||	1.713734	0.035135620486360736	91647
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936	2|1239||	1.420785	0.029129467390819078	63074
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	1.337519	0.027422322205004908	66927
k__Bacteria|p__Firmicutes|c__CFGB9345|o__OFGB9345	2|1239||	1.071365	0.021965527749893667	45446
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales	2|74201|203494|48461	0.787073	0.01613686666362608	47900
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765	2|1239||	0.699964	0.014350926995358738	25409
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.503178	0.010316335756575165	44082
k__Bacteria|p__Firmicutes|c__CFGB1380|o__OFGB1380	2|1239||	0.492049	0.010088172650689889	26852
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.415377	0.008516218342168001	23478
k__Bacteria|p__Pseudomonadota|c__CFGB2404|o__OFGB2404	2|1224||	0.328379	0.006732550068479571	18112
k__Bacteria|p__Firmicutes|c__CFGB3038|o__OFGB3038	2|1239||	0.322311	0.006608143465325527	46494
k__Bacteria|p__Pseudomonadota|c__CFGB10055|o__OFGB10055	2|1224||	0.317615	0.006511857314156142	17304
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales	2|200940|3031449|213115	0.310887	0.006373914624020759	35397
k__Bacteria|p__Firmicutes|c__CFGB93792|o__OFGB93792	2|1239||	0.220157	0.004513735419054029	19143
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.218332	0.0044763215640345015	31655
k__Bacteria|p__Firmicutes|c__CFGB1354|o__OFGB1354	2|1239||	0.210997	0.0043259295707881356	15165
