#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_188S_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_188S_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/merged/PD_188S_bmtagged__merged.fastq
#7174642 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 6968258
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	2.876576	-	206384
k__Bacteria	2	96.304048	1.9423630112536465	6935673
k__Archaea	2157	0.819377	0.016526063864047535	32585
k__Bacteria|p__Firmicutes	2|1239	81.244449	1.6386249273377222	5609675
k__Bacteria|p__Bacteroidota	2|976	11.422182	0.23037477955844607	1043768
k__Bacteria|p__Actinomycetota	2|201174	1.953232	0.039394880276551365	146071
k__Bacteria|p__Verrucomicrobiota	2|74201	1.447598	0.029196705269316024	85837
k__Archaea|p__Methanobacteriota	2157|28890	0.819377	0.016526063864047535	32585
k__Bacteria|p__Pseudomonadota	2|1224	0.209794	0.004231347484222663	40747
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.026792	0.0005403713273880855	9575
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	73.452608	1.48147073790115	5032295
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	11.422182	0.23037477955844607	1043768
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	2.093411	0.04222215318962898	106947
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	1.929118	0.038908522836164965	91947
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia	2|74201|203494	1.447598	0.029196705269316024	85837
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.273876	0.025692894476759345	64277
