#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_48P_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_48P_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/merged/PD_48P_bmtagged__merged.fastq
#5959671 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 5605762
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	5.938398	-	353909
k__Bacteria	2	93.985747	1.474845820671597	5599030
k__Archaea	2157	0.075855	0.001190332175193981	6732
k__Bacteria|p__Firmicutes	2|1239	71.979115	1.1295127287483226	4098509
k__Bacteria|p__Bacteroidota	2|976	11.423393	0.1792584950887534	871760
k__Bacteria|p__Verrucomicrobiota	2|74201	4.508384	0.07074659887328925	200779
k__Bacteria|p__Pseudomonadota	2|1224	3.745638	0.058777401029658706	308142
k__Bacteria|p__Actinomycetota	2|201174	2.329216	0.03655059693157304	119840
k__Archaea|p__Methanobacteriota	2157|28890	0.075855	0.001190332175193981	6732
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	60.016652	0.941795013692562	3458421
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	11.423393	0.1792584950887534	871760
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	5.143191	0.08070813637223774	194124
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia	2|74201|203494	4.508384	0.07074659887328925	200779
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	3.877594	0.060848098029177074	126094
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	3.745638	0.058777401029658706	308142
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	1.654651	0.025965154432810594	60311
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	0.674566	0.010585442498762447	59529
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.588292	0.009231610097760605	52504
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.551	0.008646413981947938	23980
k__Bacteria|p__Firmicutes|c__CFGB3062	2|1239|	0.354296	0.005559696265641095	15997
k__Bacteria|p__Firmicutes|c__CFGB3057	2|1239|	0.339047	0.005320405647530768	21217
k__Bacteria|p__Firmicutes|c__CFGB84486	2|1239|	0.286465	0.004495279762692214	16994
k__Bacteria|p__Firmicutes|c__CFGB79315	2|1239|	0.160323	0.002515826730004588	16307
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	0.113291	0.0017777886949158575	13624
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.088771	0.0013930218428610391	33140
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.088008	0.0013810386368021143	14179
k__Bacteria|p__Firmicutes|c__CFGB36777	2|1239|	0.086269	0.0013537533086006215	6108
k__Archaea|p__Methanobacteriota|c__Methanobacteria	2157|28890|183925	0.075855	0.001190332175193981	6732
k__Bacteria|p__Firmicutes|c__CFGB73178	2|1239|	0.066387	0.0010417577348576673	6384
k__Bacteria|p__Firmicutes|c__CFGB82363	2|1239|	0.039058	0.000612902200467089	7078
k__Bacteria|p__Firmicutes|c__CFGB94810	2|1239|	0.02863	0.0004492758210676537	10066
k__Bacteria|p__Firmicutes|c__CFGB3023	2|1239|	0.026436	0.0004148463542019662	10219
k__Bacteria|p__Firmicutes|c__CFGB88381	2|1239|	0.02279	0.0003576239796316447	10047
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	0.021538	0.0003379774259475499	8760
k__Bacteria|p__Firmicutes|c__CFGB79291	2|1239|	0.021063	0.00033052154236749316	7263
k__Bacteria|p__Firmicutes|c__CFGB3009	2|1239|	0.019505	0.00030607097850640164	6532
k__Bacteria|p__Firmicutes|c__CFGB77202	2|1239|	0.016519	0.00025921567838418214	8786
