#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_208S_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_208S_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/merged/PD_208S_bmtagged__merged.fastq
#7558683 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 7237769
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	4.245634	-	320914
k__Bacteria	2	95.754366	1.840632783397377	7237769
k__Bacteria|p__Firmicutes	2|1239	73.898435	1.4205083982561917	5134911
k__Bacteria|p__Bacteroidota	2|976	18.184341	0.3495474418546449	1787814
k__Bacteria|p__Actinomycetota	2|201174	2.829822	0.05439608432977694	191333
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.439421	0.008446739642935694	56380
k__Bacteria|p__Pseudomonadota	2|1224	0.351213	0.006751177036638114	49376
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.041853	0.0008045229237498531	9350
k__Bacteria|p__Bacteria_unclassified	2|	0.009282	0.0001784193534397518	8605
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	67.90025	1.3052086322306817	4722254
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	15.524867	0.2984258549968893	1664987
k__Bacteria|p__Bacteroidota|c__CFGB1670	2|976|	2.659474	0.05112158685775563	122827
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	2.581452	0.049621806072277244	91172
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	2.000616	0.03845672010559708	121948
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	1.504114	0.028912753473428195	69650
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	1.325707	0.02548333085634874	121683
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	0.484279	0.009309025419947362	21496
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia	2|200940|3031449	0.439421	0.008446739642935694	56380
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.220247	0.004233676377119157	18696
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.216498	0.004161611080644266	20384
k__Bacteria|p__Firmicutes|c__CFGB1217	2|1239|	0.135273	0.0026002825193513495	12353
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.132672	0.002550280117002152	37974
k__Bacteria|p__Pseudomonadota|c__CFGB2404	2|1224|	0.123496	0.0023738951693630696	11100
k__Bacteria|p__Firmicutes|c__CFGB77202	2|1239|	0.114363	0.002198335124793154	16271
k__Bacteria|p__Firmicutes|c__CFGB79330	2|1239|	0.099555	0.0019136852055731907	11283
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified	2|1239|	0.079114	0.0015207722723340447	11834
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.052362	0.001006534084939595	8128
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified	2|1798710|	0.041853	0.0008045229237498531	9350
k__Bacteria|p__Firmicutes|c__CFGB40326	2|1239|	0.030102	0.0005786325742285357	6517
k__Bacteria|p__Firmicutes|c__CFGB3047	2|1239|	0.023264	0.00044718404089541124	6297
k__Bacteria|p__Firmicutes|c__CFGB3038	2|1239|	0.023071	0.00044347571060541965	11132
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	0.01122	0.00021567078663077799	17892
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified	2||	0.009282	0.0001784193534397518	8605
k__Bacteria|p__Firmicutes|c__CFGB48199	2|1239|	0.008785	0.00016886334215360972	9126
k__Bacteria|p__Firmicutes|c__CFGB3057	2|1239|	0.00469	9.014791782391405e-05	12909
k__Bacteria|p__Firmicutes|c__CFGB92029	2|1239|	0.004498	8.646073006584558e-05	5592
k__Bacteria|p__Firmicutes|c__CFGB3004	2|1239|	0.002815	5.411321840198605e-05	3586
k__Bacteria|p__Firmicutes|c__CFGB3009	2|1239|	0.001029	1.9771192400819246e-05	6343
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales	2|1239|186801|3085636	39.591133	0.7610382632995257	2862310
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	28.077666	0.5397213205466649	1832426
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	15.524867	0.2984258549968893	1664987
k__Bacteria|p__Bacteroidota|c__CFGB1670|o__OFGB1670	2|976||	2.659474	0.05112158685775563	122827
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	2.581452	0.049621806072277244	91172
k__Bacteria|p__Firmicutes|c__CFGB3012|o__OFGB3012	2|1239||	2.000616	0.03845672010559708	121948
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Bifidobacteriales	2|201174|1760|85004	1.504114	0.028912753473428195	69650
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.826224	0.015882051931314017	86649
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.499483	0.009601278925034725	35034
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765	2|1239||	0.484279	0.009309025419947362	21496
