#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_1P_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_1P_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/merged/PD_1P_bmtagged__merged.fastq
#6938056 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 6317273
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	8.947506	-	620783
k__Bacteria	2	88.899141	1.6650963197578266	6243647
k__Archaea	2157	2.153353	0.040332667795395086	73626
k__Bacteria|p__Bacteroidota	2|976	35.177281	0.658876564225216	2687101
k__Bacteria|p__Firmicutes	2|1239	32.810814	0.6145522382974519	2461458
k__Bacteria|p__Actinomycetota	2|201174	10.539611	0.19740874276644174	505390
k__Bacteria|p__Verrucomicrobiota	2|74201	7.270646	0.13618045415160548	385639
k__Archaea|p__Methanobacteriota	2157|28890	2.153353	0.040332667795395086	73626
k__Bacteria|p__Pseudomonadota	2|1224	1.782755	0.03339130608435874	74822
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.800998	0.015002838765901725	57393
k__Bacteria|p__Synergistota	2|508458	0.414715	0.007767677918654595	29772
k__Bacteria|p__Lentisphaerota	2|256845	0.102321	0.001916497548196349	42072
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	34.192481	0.6404310916591681	2618231
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	21.899731	0.4101857627083942	1681817
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	7.954482	0.1489888267333642	345852
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia	2|74201|203494	7.209023	0.13502624321848272	374935
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	3.937652	0.07375289917114994	225509
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	2.741206	0.051343270167695486	164897
k__Archaea|p__Methanobacteriota|c__Methanobacteria	2157|28890|183925	2.153353	0.040332667795395086	73626
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	1.782755	0.03339130608435874	74822
k__Bacteria|p__Actinomycetota|c__CFGB77988	2|201174|	1.24867	0.023387798361985283	51412
k__Bacteria|p__Firmicutes|c__CFGB1258	2|1239|	1.007332	0.018867508867032565	58951
k__Bacteria|p__Bacteroidota|c__CFGB93847	2|976|	0.824922	0.015450935865844184	49325
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified	2|1239|	0.815484	0.015274158552210699	48329
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia	2|200940|3031449	0.800998	0.015002838765901725	57393
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	0.707711	0.013255547779394791	76331
