PD_116P_filtered_2	659.0	683.0	728.0	725.0	738.0	813.0	833.0	890.0	943.0	1101.0	1293.0	1927.0	3143.0	5425.0	6564.0	7924.0	10111.0	12393.0	13819.0	15701.0	16472.0	17803.0	19834.0	21487.0	23333.0	24645.0	26028.0	28221.0	29732.0	30741.0	33385.0	35064.0	36802.0	39730.0	41763.0	43053.0	45084.0	48026.0	81128.0	115976.0	124228.0	129936.0	140214.0	201813.0	261172.0	3973190.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_117_filtered_1	20684.0	22470.0	24008.0	25123.0	26682.0	27791.0	29016.0	30449.0	31899.0	33059.0	34134.0	35841.0	36234.0	37131.0	37580.0	38228.0	39012.0	39851.0	40433.0	40919.0	42133.0	42544.0	42777.0	42659.0	42916.0	43186.0	43218.0	43557.0	43537.0	42880.0	43542.0	43809.0	43829.0	44375.0	44260.0	44909.0	44916.0	44739.0	44812.0	45102.0	45802.0	46130.0	47167.0	62507.0	73421.0	2279357.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_117_filtered_2	711.0	649.0	641.0	661.0	642.0	737.0	710.0	682.0	703.0	792.0	941.0	1166.0	1859.0	3438.0	4132.0	5148.0	7075.0	9700.0	10770.0	12848.0	14362.0	15625.0	17029.0	20043.0	22830.0	24867.0	26478.0	28496.0	29797.0	30351.0	32212.0	33369.0	34030.0	35324.0	35884.0	36934.0	37666.0	39636.0	61909.0	85592.0	88872.0	91480.0	96561.0	125919.0	167468.0	2781889.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_118_filtered_1	25895.0	27349.0	28389.0	29181.0	29920.0	31518.0	31740.0	32517.0	33154.0	34214.0	35491.0	36671.0	36650.0	36834.0	36465.0	36615.0	35947.0	35612.0	35722.0	36314.0	36276.0	36887.0	35796.0	35295.0	35165.0	34210.0	33631.0	34984.0	35487.0	35047.0	35436.0	35420.0	35210.0	36271.0	35904.0	36335.0	36682.0	36910.0	36366.0	36572.0	37393.0	37278.0	37812.0	54146.0	73269.0	2484145.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_118_filtered_2	902.0	895.0	890.0	897.0	812.0	814.0	828.0	764.0	778.0	888.0	845.0	1081.0	1703.0	2770.0	3432.0	4102.0	4472.0	5313.0	5816.0	7259.0	8824.0	12576.0	14264.0	15627.0	16559.0	16434.0	17219.0	17915.0	18483.0	19043.0	21474.0	22847.0	24488.0	25828.0	26736.0	28131.0	28989.0	30741.0	49669.0	70822.0	75705.0	81085.0	89704.0	122735.0	167749.0	3035217.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_119P_filtered_1	33135.0	35458.0	37440.0	39083.0	40644.0	42198.0	43781.0	45377.0	46787.0	47821.0	48810.0	49803.0	50212.0	51004.0	51408.0	51748.0	52574.0	52581.0	52045.0	52224.0	53055.0	52728.0	52296.0	52366.0	52000.0	51355.0	51323.0	50832.0	50208.0	49723.0	49486.0	49129.0	48666.0	48130.0	46619.0	46581.0	45838.0	45371.0	45138.0	44604.0	44615.0	44231.0	44727.0	55061.0	59721.0	1860209.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_119P_filtered_2	735.0	796.0	721.0	799.0	765.0	750.0	844.0	882.0	891.0	1023.0	1288.0	1764.0	2831.0	5043.0	6116.0	7472.0	9806.0	11955.0	13809.0	15034.0	16854.0	18366.0	19678.0	20997.0	21969.0	21930.0	22516.0	24293.0	24639.0	25038.0	27385.0	28481.0	29865.0	32013.0	33810.0	34600.0	36910.0	39598.0	63093.0	87924.0	94119.0	99218.0	106716.0	148305.0	197701.0	2658803.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_11P_filtered_1	37585.0	38983.0	40293.0	41418.0	42527.0	44176.0	45191.0	45828.0	46587.0	47154.0	48121.0	49034.0	49244.0	49190.0	49747.0	49337.0	49404.0	49853.0	48807.0	49150.0	49350.0	48915.0	48350.0	47527.0	47660.0	47535.0	46745.0	46949.0	45763.0	45734.0	44957.0	44492.0	44194.0	43953.0	43056.0	42593.0	41984.0	41983.0	41383.0	41393.0	41393.0	41074.0	42475.0	53947.0	62872.0	1918520.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_11P_filtered_2	758.0	763.0	767.0	790.0	747.0	816.0	734.0	761.0	783.0	881.0	940.0	1393.0	2485.0	4283.0	5212.0	6117.0	7778.0	10141.0	10874.0	12383.0	14636.0	17314.0	18759.0	20609.0	21795.0	22163.0	22967.0	24190.0	25350.0	25856.0	28673.0	30420.0	32828.0	34661.0	36713.0	37623.0	38835.0	41356.0	63171.0	85527.0	91532.0	97476.0	105082.0	142923.0	191629.0	2644932.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_120S_filtered_1	25827.0	27594.0	29730.0	31128.0	32512.0	33602.0	35259.0	36526.0	37833.0	39090.0	39504.0	40283.0	41375.0	41472.0	41971.0	41979.0	43138.0	42761.0	42687.0	42886.0	42700.0	42760.0	42734.0	42132.0	42270.0	41747.0	41787.0	41082.0	40399.0	40148.0	40111.0	39382.0	39099.0	38194.0	37854.0	37539.0	36626.0	36323.0	35981.0	35710.0	35745.0	35455.0	36335.0	45825.0	50603.0	1538156.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_120S_filtered_2	630.0	678.0	618.0	680.0	643.0	662.0	678.0	700.0	803.0	852.0	1109.0	1519.0	2386.0	4418.0	5258.0	6362.0	8449.0	9616.0	10898.0	12161.0	13727.0	14858.0	16669.0	17646.0	18954.0	19729.0	20163.0	21875.0	22285.0	22950.0	24736.0	25519.0	27449.0	29021.0	30384.0	31147.0	32662.0	34166.0	53103.0	72344.0	76787.0	81040.0	87657.0	118283.0	165293.0	2136287.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_121S_filtered_1	35213.0	37129.0	39284.0	40094.0	42099.0	43804.0	45237.0	46479.0	47594.0	48728.0	49933.0	51155.0	51917.0	52883.0	53197.0	53949.0	54488.0	54987.0	55232.0	55659.0	56368.0	56747.0	56769.0	56766.0	57002.0	57641.0	57973.0	57902.0	58094.0	58094.0	57847.0	58328.0	57993.0	58554.0	58184.0	58675.0	58083.0	58035.0	58777.0	58628.0	59974.0	59551.0	62279.0	79843.0	93030.0	3207448.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_121S_filtered_2	1059.0	1041.0	1111.0	1086.0	1082.0	1162.0	1118.0	1134.0	1222.0	1296.0	1413.0	1963.0	2726.0	4405.0	5296.0	6237.0	8483.0	10004.0	11501.0	12722.0	14516.0	15893.0	17699.0	18727.0	20051.0	20530.0	21242.0	22700.0	23245.0	24604.0	27327.0	29195.0	31462.0	34450.0	36457.0	37463.0	40412.0	43875.0	74130.0	105547.0	114284.0	120132.0	131883.0	184008.0	244197.0	4147556.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_122S_filtered_1	32741.0	35289.0	37392.0	39387.0	41240.0	44071.0	45816.0	47199.0	48990.0	50592.0	51715.0	52722.0	53616.0	54679.0	54677.0	56046.0	56216.0	56165.0	56485.0	57101.0	56667.0	57188.0	56881.0	56740.0	56765.0	56461.0	56063.0	55030.0	55074.0	54696.0	54370.0	54503.0	53868.0	53577.0	53395.0	53362.0	52697.0	52325.0	51697.0	51895.0	51959.0	51369.0	52730.0	64987.0	70685.0	2123098.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_122S_filtered_2	649.0	656.0	644.0	647.0	654.0	642.0	710.0	727.0	780.0	817.0	904.0	1353.0	2149.0	4043.0	4732.0	5675.0	6452.0	9035.0	11868.0	14487.0	16576.0	18909.0	20301.0	20690.0	22433.0	22851.0	23869.0	25171.0	26811.0	27994.0	30684.0	32818.0	35239.0	37400.0	39783.0	42135.0	43388.0	46877.0	76346.0	104747.0	112036.0	117858.0	126560.0	166369.0	212869.0	2961883.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
