Sample	FastQC_percent_duplicates	FastQC_percent_gc	FastQC_avg_sequence_length	FastQC_total_sequences	FastQC_percent_fails
PD_129P_filtered_1	3.92908959269	53.0	124.471640131	2905232.0	18.1818181818
PD_129P_filtered_2	3.93536716624	53.0	142.482978296	2905232.0	27.2727272727
PD_12P_filtered_1	1.72293556357	48.0	124.422353822	3021443.0	9.09090909091
PD_12P_filtered_2	1.73876052926	49.0	143.763111202	3021443.0	18.1818181818
PD_130S_filtered_1	2.4457337546	45.0	132.950825205	3680056.0	9.09090909091
PD_130S_filtered_2	2.39569720337	46.0	145.387919097	3680056.0	18.1818181818
PD_131P_filtered_1	5.87734964877	47.0	123.668813519	3994686.0	9.09090909091
PD_131P_filtered_2	5.81478633015	47.0	143.090517753	3994686.0	18.1818181818
PD_134S_filtered_1	2.95918955923	46.0	129.223812292	6130968.0	9.09090909091
PD_134S_filtered_2	2.96692669285	47.0	144.259931548	6130968.0	18.1818181818
PD_137P_filtered_1	1.71567766041	45.0	132.902668302	4780981.0	9.09090909091
PD_137P_filtered_2	1.75298691585	46.0	145.531471888	4780981.0	18.1818181818
PD_138S_filtered_1	3.70212311029	44.0	125.254315162	3215986.0	9.09090909091
PD_138S_filtered_2	3.70232330645	45.0	140.926711124	3215986.0	18.1818181818
PD_13P_filtered_1	3.86720653566	48.0	127.107445013	4020987.0	9.09090909091
PD_13P_filtered_2	3.87085536481	48.0	142.278146137	4020987.0	18.1818181818
PD_140S_filtered_1	2.54859928795	47.0	132.15347722	6427664.0	9.09090909091
PD_140S_filtered_2	2.52246852115	48.0	145.104731984	6427664.0	18.1818181818
PD_141P_filtered_1	6.53583872354	46.0	133.061270161	6025282.0	9.09090909091
PD_141P_filtered_2	6.49388139193	46.0	144.970970985	6025282.0	18.1818181818
PD_142S_filtered_1	3.97741847902	44.0	136.403240952	4165073.0	9.09090909091
PD_142S_filtered_2	4.11417874872	45.0	146.398992287	4165073.0	18.1818181818
PD_145P_filtered_1	1.88304840153	48.0	132.52837809	6190480.0	9.09090909091
PD_145P_filtered_2	1.92654701317	48.0	145.770842326	6190480.0	18.1818181818
PD_146S_filtered_1	1.93952025555	47.0	131.322075983	4012904.0	9.09090909091
PD_146S_filtered_2	1.92277387066	48.0	144.224481822	4012904.0	18.1818181818
PD_147_filtered_1	2.07707891127	46.0	135.42082808	4663800.0	9.09090909091
PD_147_filtered_2	2.00194672141	47.0	146.403782323	4663800.0	18.1818181818
PD_148P_filtered_1	2.82025134761	47.0	131.677386757	5642490.0	9.09090909091
PD_148P_filtered_2	2.68058722259	48.0	144.829965848	5642490.0	18.1818181818
PD_149S_filtered_1	1.61564968605	49.0	132.821908453	3941821.0	9.09090909091
PD_149S_filtered_2	1.58303072742	50.0	144.427695727	3941821.0	18.1818181818
PD_14P_filtered_1	1.7183880642	47.0	123.852194917	3116997.0	9.09090909091
PD_14P_filtered_2	1.72699087732	48.0	143.261831179	3116997.0	18.1818181818
PD_150P_filtered_1	2.92360186249	45.0	129.039437298	4238830.0	9.09090909091
PD_150P_filtered_2	2.94287012119	46.0	145.026543173	4238830.0	18.1818181818
PD_151S_filtered_1	1.94791320622	46.0	127.720405565	4015924.0	9.09090909091
PD_151S_filtered_2	1.9591574115	47.0	144.00038696	4015924.0	18.1818181818
PD_152P_filtered_1	1.75816004902	49.0	133.812745004	3829783.0	9.09090909091
PD_152P_filtered_2	1.74630444279	49.0	146.044765983	3829783.0	18.1818181818
PD_153S_filtered_1	2.71863495121	50.0	126.486327877	5507338.0	9.09090909091
PD_153S_filtered_2	2.75812287281	51.0	143.104113094	5507338.0	18.1818181818
PD_156P_filtered_1	4.94510354363	44.0	127.126201306	3612839.0	9.09090909091
PD_156P_filtered_2	4.94827768572	45.0	145.13171719	3612839.0	18.1818181818
PD_157S_filtered_1	3.2346685275	47.0	125.893110899	4841691.0	9.09090909091
PD_157S_filtered_2	3.30020119841	47.0	144.424580999	4841691.0	18.1818181818
PD_158P_filtered_1	2.79936854842	45.0	132.2417935	5410559.0	9.09090909091
PD_158P_filtered_2	2.85054636403	46.0	145.478383287	5410559.0	18.1818181818
PD_159S_filtered_1	3.03503643187	46.0	131.268080353	5428503.0	9.09090909091
PD_159S_filtered_2	3.10409113519	46.0	144.822218943	5428503.0	18.1818181818
PD_15P_filtered_1	1.6300332973	47.0	124.631961846	3396800.0	9.09090909091
PD_15P_filtered_2	1.62161069406	48.0	142.944784503	3396800.0	18.1818181818
PD_160P_filtered_1	3.27276210103	49.0	128.218525215	5289083.0	9.09090909091
PD_160P_filtered_2	3.21877855996	50.0	143.766532686	5289083.0	18.1818181818
PD_161S_filtered_1	1.90929997849	46.0	135.103588624	60441.0	9.09090909091
PD_161S_filtered_2	1.786866531	46.0	144.439469896	60441.0	18.1818181818
PD_162P_filtered_1	1.53297030712	47.0	132.892956531	4522303.0	9.09090909091
PD_162P_filtered_2	1.51379462631	47.0	145.22234534	4522303.0	18.1818181818
PD_163S_filtered_1	1.88460198198	47.0	128.963562649	5219397.0	9.09090909091
PD_163S_filtered_2	1.82770115843	48.0	144.56812923	5219397.0	18.1818181818
PD_164P_filtered_1	1.64286883811	48.0	130.382792752	3521237.0	9.09090909091
PD_164P_filtered_2	1.59983254235	49.0	144.831663986	3521237.0	18.1818181818
PD_165S_filtered_1	2.40154707163	48.0	128.516143873	5773150.0	9.09090909091
PD_165S_filtered_2	2.38176582145	49.0	144.598928141	5773150.0	18.1818181818
PD_166_filtered_1	1.82655418531	49.0	132.613417067	4107649.0	9.09090909091
PD_166_filtered_2	1.81529651551	49.0	146.011470795	4107649.0	18.1818181818
PD_167P_filtered_1	3.1120082985	47.0	136.849079605	4548537.0	9.09090909091
PD_167P_filtered_2	3.04323059804	47.0	146.952596406	4548537.0	18.1818181818
PD_169P_filtered_1	2.69247620088	50.0	126.239332852	5108793.0	9.09090909091
PD_169P_filtered_2	2.62901161154	50.0	144.128450301	5108793.0	18.1818181818
PD_16P_filtered_1	1.78194126794	47.0	122.837891215	3850729.0	9.09090909091
PD_16P_filtered_2	1.77876632379	48.0	142.816674972	3850729.0	18.1818181818
PD_170S_filtered_1	1.66145097167	48.0	129.254998218	4227657.0	9.09090909091
PD_170S_filtered_2	1.7087368066	48.0	144.726451555	4227657.0	18.1818181818
PD_171P_filtered_1	1.95889750931	46.0	132.606155894	5208439.0	9.09090909091
PD_171P_filtered_2	2.04361054056	46.0	146.170587003	5208439.0	18.1818181818
PD_172S_filtered_1	1.33587669991	49.0	131.791295888	3106302.0	9.09090909091
PD_172S_filtered_2	1.35442828749	49.0	146.111047799	3106302.0	18.1818181818
PD_173P_filtered_1	2.04403908587	48.0	132.798270321	4569635.0	9.09090909091
PD_173P_filtered_2	2.00127036416	49.0	145.848296855	4569635.0	18.1818181818
PD_174S_filtered_1	2.99967504569	46.0	137.021398124	4484038.0	9.09090909091
PD_174S_filtered_2	2.93048465437	47.0	146.746054784	4484038.0	18.1818181818
PD_175P_filtered_1	2.59243221478	48.0	127.134824567	3581061.0	9.09090909091
PD_175P_filtered_2	2.58453220246	48.0	143.796211793	3581061.0	18.1818181818
PD_176S_filtered_1	1.84973580177	47.0	134.446065146	4840701.0	9.09090909091
PD_176S_filtered_2	1.78631620361	48.0	146.247554228	4840701.0	18.1818181818
PD_177P_filtered_1	2.32613244513	47.0	133.889595782	3551223.0	9.09090909091
PD_177P_filtered_2	2.29937685733	48.0	145.484216001	3551223.0	18.1818181818
PD_178S_filtered_1	2.17492149279	48.0	131.784909181	5686928.0	9.09090909091
PD_178S_filtered_2	2.17864517433	49.0	145.057609662	5686928.0	18.1818181818
PD_179P_filtered_1	4.32997760456	46.0	133.565840619	5202928.0	9.09090909091
PD_179P_filtered_2	4.28346597753	47.0	145.313473875	5202928.0	18.1818181818
PD_180S_filtered_1	2.04997367233	45.0	133.286259085	4452229.0	9.09090909091
PD_180S_filtered_2	2.08098106922	46.0	145.77428789	4452229.0	18.1818181818
PD_181P_filtered_1	2.25258838549	46.0	129.587883475	4727527.0	9.09090909091
PD_181P_filtered_2	2.29327889908	47.0	145.381281588	4727527.0	18.1818181818
PD_182S_filtered_1	2.04120965764	45.0	134.846480008	57074.0	9.09090909091
PD_182S_filtered_2	2.18663489505	46.0	145.025265445	57074.0	18.1818181818
PD_183P_filtered_1	2.58239441626	48.0	134.749945471	6560709.0	9.09090909091
PD_183P_filtered_2	2.58784766767	49.0	145.652394276	6560709.0	18.1818181818
PD_184S_filtered_1	2.94707551544	45.0	133.493787741	7221769.0	9.09090909091
PD_184S_filtered_2	2.97177445417	46.0	145.52395708	7221769.0	18.1818181818
PD_188S_filtered_1	1.61311161281	47.0	128.217579017	3746933.0	9.09090909091
PD_188S_filtered_2	1.57961065051	48.0	145.221007688	3746933.0	18.1818181818
PD_189P_filtered_1	2.23153597809	46.0	129.267180543	4370438.0	9.09090909091
PD_189P_filtered_2	2.28503741197	47.0	143.130348034	4370438.0	18.1818181818
PD_190S_filtered_1	1.60688241429	48.0	134.840372122	4380181.0	9.09090909091
PD_190S_filtered_2	1.54262660598	48.0	146.286350267	4380181.0	18.1818181818
PD_191P_filtered_1	2.09085520289	41.0	137.969445492	37114.0	18.1818181818
PD_191P_filtered_2	2.31987929083	42.0	146.080131487	37114.0	18.1818181818
PD_192S_filtered_1	1.3572204126	43.0	126.659066232	1842.0	9.09090909091
PD_192S_filtered_2	1.62866449511	45.0	142.741585233	1842.0	18.1818181818
PD_193P_filtered_1	2.45170186321	46.0	129.668645197	4857814.0	9.09090909091
PD_193P_filtered_2	2.42441904746	47.0	145.580835742	4857814.0	18.1818181818
PD_194S_filtered_1	1.46309273986	48.0	129.62983698	3530612.0	9.09090909091
PD_194S_filtered_2	1.44835288972	49.0	145.526818013	3530612.0	18.1818181818
PD_195_filtered_1	2.5317275845	50.0	130.652891805	5318045.0	18.1818181818
PD_195_filtered_2	2.58866549264	50.0	144.741250967	5318045.0	27.2727272727
PD_196_filtered_1	2.48818048617	47.0	132.052486886	6218963.0	9.09090909091
PD_196_filtered_2	2.51743694907	47.0	145.614287462	6218963.0	18.1818181818
PD_197_filtered_1	2.15329678829	49.0	132.773565781	5189516.0	9.09090909091
PD_197_filtered_2	2.18254987597	49.0	144.898399003	5189516.0	18.1818181818
PD_198_filtered_1	2.13909311004	47.0	137.064724224	3791857.0	9.09090909091
PD_198_filtered_2	2.05561547543	47.0	146.783003684	3791857.0	18.1818181818
PD_199P_filtered_1	0.0	45.0	151.0	1.0	27.2727272727
PD_199P_filtered_2	0.0	47.0	151.0	1.0	36.3636363636
PD_1P_filtered_1	2.80777438179	52.0	125.245317945	3672479.0	9.09090909091
PD_1P_filtered_2	2.87985619384	52.0	143.791156873	3672479.0	18.1818181818
PD_200S_filtered_1	1.60076507762	48.0	132.713622812	4800323.0	9.09090909091
PD_200S_filtered_2	1.63027963575	49.0	145.14383178	4800323.0	18.1818181818
PD_203_filtered_1	1.08271146058	48.0	131.362722093	4181871.0	9.09090909091
PD_203_filtered_2	1.08017262339	49.0	145.271259683	4181871.0	18.1818181818
PD_204_filtered_1	2.12836051087	48.0	126.635356747	4029692.0	9.09090909091
PD_204_filtered_2	2.10767684141	48.0	144.474164279	4029692.0	18.1818181818
PD_205P_filtered_1	2.9286868091	45.0	136.858988464	3186718.0	9.09090909091
PD_205P_filtered_2	2.94319506194	46.0	146.792328032	3186718.0	18.1818181818
PD_206S_filtered_1	2.00933100733	48.0	132.458995964	5549661.0	9.09090909091
PD_206S_filtered_2	1.93832880128	48.0	145.413029012	5549661.0	18.1818181818
PD_207P_filtered_1	2.99272945938	48.0	130.559946338	4942070.0	9.09090909091
PD_207P_filtered_2	2.98217457591	48.0	144.859684302	4942070.0	18.1818181818
PD_208S_filtered_1	2.20375194161	48.0	132.773698736	3901379.0	9.09090909091
PD_208S_filtered_2	2.22382084118	48.0	146.500216462	3901379.0	18.1818181818
PD_209P_filtered_1	2.90183345034	46.0	132.422641997	5090346.0	9.09090909091
PD_209P_filtered_2	2.82100093685	46.0	145.368654704	5090346.0	18.1818181818
PD_210S_filtered_1	2.02818101647	46.0	133.637455331	4352865.0	9.09090909091
PD_210S_filtered_2	1.97848681828	47.0	146.277918107	4352865.0	18.1818181818
PD_211P_filtered_1	1.9817457516	44.0	134.005799002	39662.0	9.09090909091
PD_211P_filtered_2	1.96913922646	45.0	143.828702536	39662.0	18.1818181818
PD_212S_filtered_1	1.81840296783	42.0	131.122422916	16443.0	18.1818181818
PD_212S_filtered_2	1.81840296783	43.0	142.798151189	16443.0	18.1818181818
PD_213S_filtered_1	1.91670658083	46.0	132.569291211	5588869.0	9.09090909091
PD_213S_filtered_2	1.96336908934	47.0	145.222842046	5588869.0	18.1818181818
PD_214S_filtered_1	3.33364500439	46.0	135.790367478	4387096.0	9.09090909091
PD_214S_filtered_2	3.30113328037	47.0	146.672335869	4387096.0	18.1818181818
PD_215S_filtered_1	2.66951241876	46.0	133.17123635	6412552.0	9.09090909091
PD_215S_filtered_2	2.58611115719	46.0	145.443472427	6412552.0	18.1818181818
PD_216S_filtered_1	1.82795015259	44.0	132.990399288	31456.0	18.1818181818
PD_216S_filtered_2	1.88517293998	45.0	144.412131231	31456.0	18.1818181818
PD_217P_filtered_1	2.16295751333	42.0	135.195217951	54370.0	18.1818181818
PD_217P_filtered_2	2.24204524554	43.0	145.030789038	54370.0	18.1818181818
PD_218S_filtered_1	1.30391173521	47.0	135.713139418	997.0	9.09090909091
PD_218S_filtered_2	1.30391173521	48.0	146.335005015	997.0	18.1818181818
PD_221P_filtered_1	1.71338924354	48.0	134.019697818	4634625.0	9.09090909091
PD_221P_filtered_2	1.70518826824	48.0	145.601036546	4634625.0	18.1818181818
PD_222S_filtered_1	1.57795955703	47.0	130.285635247	4428228.0	9.09090909091
PD_222S_filtered_2	1.53806756519	48.0	145.704409981	4428228.0	18.1818181818
PD_223P_filtered_1	2.7017655124	49.0	132.802208128	6384231.0	9.09090909091
PD_223P_filtered_2	2.60941058204	50.0	145.438600828	6384231.0	18.1818181818
PD_224S_filtered_1	6.27286959935	45.0	134.342482549	6846416.0	9.09090909091
PD_224S_filtered_2	6.28645238826	45.0	146.295182764	6846416.0	18.1818181818
PD_225P_filtered_1	3.40902634859	46.0	131.940502157	5842800.0	9.09090909091
PD_225P_filtered_2	3.42775178912	46.0	145.708951188	5842800.0	18.1818181818
PD_226S_filtered_1	1.93225480038	47.0	132.999801193	4416338.0	9.09090909091
PD_226S_filtered_2	1.91070332824	47.0	145.987460199	4416338.0	18.1818181818
PD_227P_filtered_1	1.50740540221	47.0	124.674175309	3938839.0	9.09090909091
PD_227P_filtered_2	1.54438148776	48.0	144.159725239	3938839.0	18.1818181818
PD_228S_filtered_1	1.34725111565	47.0	134.61171691	4907659.0	9.09090909091
PD_228S_filtered_2	1.32749684287	47.0	145.897800153	4907659.0	18.1818181818
PD_229P_filtered_1	2.56202051564	48.0	132.402752862	4779462.0	9.09090909091
PD_229P_filtered_2	2.54956334781	48.0	145.735600785	4779462.0	18.1818181818
PD_230S_filtered_1	3.24546402081	46.0	134.89540255	4750938.0	9.09090909091
PD_230S_filtered_2	3.27945751068	46.0	146.212903641	4750938.0	18.1818181818
PD_231P_filtered_1	3.13295218813	47.0	130.009756366	5662969.0	9.09090909091
PD_231P_filtered_2	3.18790491356	48.0	144.648631486	5662969.0	18.1818181818
PD_232S_filtered_1	2.59259506888	48.0	131.392706573	4613414.0	9.09090909091
PD_232S_filtered_2	2.58043760397	48.0	144.197602036	4613414.0	18.1818181818
PD_25P_filtered_1	1.9199940611	47.0	122.040736894	3499825.0	9.09090909091
PD_25P_filtered_2	1.92095886881	48.0	142.972524055	3499825.0	18.1818181818
PD_26P_filtered_1	1.94647201946	49.0	123.68153555	3699.0	9.09090909091
PD_26P_filtered_2	1.94647201946	49.0	142.935928629	3699.0	18.1818181818
PD_27P_filtered_1	1.88714955055	47.0	125.811569226	4460938.0	9.09090909091
PD_27P_filtered_2	1.93797253882	48.0	144.620155223	4460938.0	18.1818181818
PD_28P_filtered_1	0.990620280046	48.0	124.710966088	310448.0	9.09090909091
PD_28P_filtered_2	1.0128579381	49.0	142.14352162	310448.0	18.1818181818
PD_29P_filtered_1	2.14010112537	48.0	127.036618185	3071534.0	9.09090909091
PD_29P_filtered_2	2.20944809995	49.0	143.377617829	3071534.0	18.1818181818
PD_2P_filtered_1	1.21700845496	48.0	125.872533883	2645911.0	9.09090909091
PD_2P_filtered_2	1.19172421355	48.0	143.653472849	2645911.0	18.1818181818
PD_30P_filtered_1	1.3871408034	47.0	127.091769834	2586983.0	9.09090909091
PD_30P_filtered_2	1.34972774798	48.0	143.384475275	2586983.0	18.1818181818
PD_31P_filtered_1	2.16727998771	50.0	125.480382715	3466917.0	18.1818181818
PD_31P_filtered_2	2.14183927639	50.0	142.469688198	3466917.0	18.1818181818
PD_32P_filtered_1	1.61611582195	48.0	120.87691134	3949259.0	9.09090909091
PD_32P_filtered_2	1.6204352352	49.0	143.641673033	3949259.0	18.1818181818
PD_33P_filtered_1	1.93419034386	50.0	125.808813802	4140937.0	9.09090909091
PD_33P_filtered_2	1.99922316866	50.0	144.540501824	4140937.0	18.1818181818
PD_34P_filtered_1	2.12119314283	48.0	122.78791702	4376735.0	9.09090909091
PD_34P_filtered_2	2.12441008337	49.0	143.125178929	4376735.0	18.1818181818
PD_35P_filtered_1	2.47307399589	46.0	125.331446709	4120234.0	9.09090909091
PD_35P_filtered_2	2.40710823514	47.0	144.168940405	4120234.0	18.1818181818
PD_36P_filtered_1	1.62374020157	47.0	125.625979843	1786.0	27.2727272727
PD_36P_filtered_2	1.23180291153	48.0	139.562150056	1786.0	18.1818181818
PD_38P_filtered_1	3.00122667637	44.0	124.035169015	3496430.0	9.09090909091
PD_38P_filtered_2	2.99580118317	45.0	143.811378463	3496430.0	18.1818181818
PD_39P_filtered_1	1.2502484264	48.0	124.822450956	2200423.0	9.09090909091
PD_39P_filtered_2	1.25335748142	49.0	143.375717305	2200423.0	18.1818181818
PD_3P_filtered_1	1.55892089783	47.0	123.144813972	3583494.0	9.09090909091
PD_3P_filtered_2	1.5736969824	48.0	143.1005114	3583494.0	18.1818181818
PD_40P_filtered_1	5.08713853577	45.0	126.851904689	3073757.0	9.09090909091
PD_40P_filtered_2	5.09397771767	46.0	143.91894805	3073757.0	18.1818181818
PD_41P_filtered_1	1.91438768019	47.0	132.409806833	3049588.0	9.09090909091
PD_41P_filtered_2	1.93145085083	48.0	143.367049582	3049588.0	18.1818181818
PD_42P_filtered_1	2.86056668028	48.0	127.782881611	4050942.0	18.1818181818
PD_42P_filtered_2	2.88090088426	49.0	143.274791394	4050942.0	18.1818181818
PD_43P_filtered_1	1.35126134019	49.0	123.408156816	2408219.0	9.09090909091
PD_43P_filtered_2	1.3163294137	49.0	143.579703507	2408219.0	18.1818181818
PD_44P_filtered_1	1.80606428809	47.0	126.065181848	3415951.0	9.09090909091
PD_44P_filtered_2	1.78114530502	47.0	143.498430159	3415951.0	18.1818181818
PD_45P_filtered_1	1.74833777988	47.0	127.111064334	4323116.0	9.09090909091
PD_45P_filtered_2	1.72240168727	48.0	143.87515394	4323116.0	18.1818181818
PD_46P_filtered_1	2.19615981134	50.0	125.701003601	3691904.0	9.09090909091
PD_46P_filtered_2	2.18859416471	51.0	144.54057527	3691904.0	18.1818181818
PD_47P_filtered_1	1.91183578809	48.0	127.615328138	3290602.0	9.09090909091
PD_47P_filtered_2	1.89254708722	49.0	143.798883609	3290602.0	18.1818181818
PD_48P_filtered_1	1.96114187387	47.0	126.902943052	3152850.0	9.09090909091
PD_48P_filtered_2	1.92704669595	48.0	144.348748593	3152850.0	18.1818181818
PD_4P_filtered_1	1.3494017706	48.0	121.912066388	3332787.0	9.09090909091
PD_4P_filtered_2	1.34545734168	49.0	143.005523605	3332787.0	18.1818181818
PD_50P_filtered_1	1.19799993152	47.0	126.420731206	219090.0	9.09090909091
PD_50P_filtered_2	1.22281947505	48.0	143.290337304	219090.0	18.1818181818
PD_51P_filtered_1	2.09532497105	46.0	129.179057073	3418949.0	9.09090909091
PD_51P_filtered_2	2.13048920356	46.0	144.663336013	3418949.0	18.1818181818
PD_52P_filtered_1	1.23157742038	50.0	125.265945129	2541701.0	9.09090909091
PD_52P_filtered_2	1.24102231127	50.0	143.17410191	2541701.0	18.1818181818
PD_53P_filtered_1	1.54271098629	48.0	129.214753417	3235264.0	9.09090909091
PD_53P_filtered_2	1.49670334409	48.0	144.768653192	3235264.0	18.1818181818
PD_54P_filtered_1	2.58556221982	48.0	126.347916419	3815859.0	9.09090909091
PD_54P_filtered_2	2.54983978961	49.0	144.197388845	3815859.0	18.1818181818
PD_55P_filtered_1	3.33472859527	47.0	131.458030258	3616534.0	9.09090909091
PD_55P_filtered_2	3.23070220955	48.0	145.775733893	3616534.0	18.1818181818
PD_56P_filtered_1	2.50281675679	48.0	126.465742935	6349464.0	9.09090909091
PD_56P_filtered_2	2.45016091465	48.0	144.765847637	6349464.0	18.1818181818
PD_57P_filtered_1	3.47906224118	45.0	123.267034241	4115270.0	9.09090909091
PD_57P_filtered_2	3.41201781682	46.0	142.343017591	4115270.0	18.1818181818
PD_58P_filtered_1	1.80877176839	48.0	126.728748239	3443244.0	9.09090909091
PD_58P_filtered_2	1.84957209769	48.0	142.958764467	3443244.0	18.1818181818
PD_59P_filtered_1	1.31912192086	51.0	125.21124245	2573247.0	9.09090909091
PD_59P_filtered_2	1.33146836388	51.0	144.354192194	2573247.0	18.1818181818
PD_5P_filtered_1	1.54987236741	49.0	125.676747694	3292654.0	9.09090909091
PD_5P_filtered_2	1.53868740777	49.0	143.72564199	3292654.0	18.1818181818
PD_60P_filtered_1	1.72650175398	47.0	125.890160368	3616873.0	9.09090909091
PD_60P_filtered_2	1.70508897199	48.0	144.154781216	3616873.0	18.1818181818
PD_63P_filtered_1	1.81627373337	47.0	136.87773487	3024321.0	9.09090909091
PD_63P_filtered_2	1.8206479228	47.0	146.766525114	3024321.0	18.1818181818
PD_64P_filtered_1	1.43702799726	48.0	122.830320976	4004726.0	9.09090909091
PD_64P_filtered_2	1.36506382376	49.0	139.992036409	4004726.0	18.1818181818
PD_65P_filtered_1	1.71682912686	48.0	125.184441643	3320042.0	9.09090909091
PD_65P_filtered_2	1.7201466872	48.0	142.784406944	3320042.0	18.1818181818
PD_66P_filtered_1	1.65356361045	46.0	124.8748713	2714637.0	9.09090909091
PD_66P_filtered_2	1.65952943624	47.0	144.398443696	2714637.0	18.1818181818
PD_6P_filtered_1	1.23688080668	47.0	125.919791897	2446860.0	9.09090909091
PD_6P_filtered_2	1.21550940652	48.0	140.825308354	2446860.0	18.1818181818
PD_70P_filtered_1	3.06534992496	46.0	126.626412062	2700395.0	9.09090909091
PD_70P_filtered_2	3.0636867668	47.0	144.165998678	2700395.0	18.1818181818
PD_73P_filtered_1	0.783114987515	45.0	130.510294145	1173774.0	9.09090909091
PD_73P_filtered_2	0.754538416967	46.0	145.209331609	1173774.0	18.1818181818
PD_74P_filtered_1	2.81886185994	48.0	124.814811206	3345602.0	9.09090909091
PD_74P_filtered_2	2.74452662117	48.0	144.369583112	3345602.0	18.1818181818
PD_75P_filtered_1	1.28303459562	47.0	126.747067865	2831384.0	9.09090909091
PD_75P_filtered_2	1.2579227372	48.0	143.974762166	2831384.0	18.1818181818
PD_76P_filtered_1	2.94161658346	49.0	127.44965314	2616906.0	9.09090909091
